"Subject.ID","Activities","time.BodyAcc.mean.X","time.BodyAcc.mean.Y","time.BodyAcc.mean.Z","time.BodyAcc.std.X","time.BodyAcc.std.Y","time.BodyAcc.std.Z","time.GravityAcc.mean.X","time.GravityAcc.mean.Y","time.GravityAcc.mean.Z","time.GravityAcc.std.X","time.GravityAcc.std.Y","time.GravityAcc.std.Z","time.BodyAccJerk.mean.X","time.BodyAccJerk.mean.Y","time.BodyAccJerk.mean.Z","time.BodyAccJerk.std.X","time.BodyAccJerk.std.Y","time.BodyAccJerk.std.Z","time.BodyGyro.mean.X","time.BodyGyro.mean.Y","time.BodyGyro.mean.Z","time.BodyGyro.std.X","time.BodyGyro.std.Y","time.BodyGyro.std.Z","time.BodyGyroJerk.mean.X","time.BodyGyroJerk.mean.Y","time.BodyGyroJerk.mean.Z","time.BodyGyroJerk.std.X","time.BodyGyroJerk.std.Y","time.BodyGyroJerk.std.Z","time.BodyAccMag.mean","time.BodyAccMag.std","time.GravityAccMag.mean","time.GravityAccMag.std","time.BodyAccJerkMag.mean","time.BodyAccJerkMag.std","time.BodyGyroMag.mean","time.BodyGyroMag.std","time.BodyGyroJerkMag.mean","time.BodyGyroJerkMag.std","frequency.BodyAcc.mean.X","frequency.BodyAcc.mean.Y","frequency.BodyAcc.mean.Z","frequency.BodyAcc.std.X","frequency.BodyAcc.std.Y","frequency.BodyAcc.std.Z","frequency.BodyAcc.meanFreq.X","frequency.BodyAcc.meanFreq.Y","frequency.BodyAcc.meanFreq.Z","frequency.BodyAccJerk.mean.X","frequency.BodyAccJerk.mean.Y","frequency.BodyAccJerk.mean.Z","frequency.BodyAccJerk.std.X","frequency.BodyAccJerk.std.Y","frequency.BodyAccJerk.std.Z","frequency.BodyAccJerk.meanFreq.X","frequency.BodyAccJerk.meanFreq.Y","frequency.BodyAccJerk.meanFreq.Z","frequency.BodyGyro.mean.X","frequency.BodyGyro.mean.Y","frequency.BodyGyro.mean.Z","frequency.BodyGyro.std.X","frequency.BodyGyro.std.Y","frequency.BodyGyro.std.Z","frequency.BodyGyro.meanFreq.X","frequency.BodyGyro.meanFreq.Y","frequency.BodyGyro.meanFreq.Z","frequency.BodyAccMag.mean","frequency.BodyAccMag.std","frequency.BodyAccMag.meanFreq","frequency.BodyBodyAccJerkMag.mean","frequency.BodyBodyAccJerkMag.std","frequency.BodyBodyAccJerkMag.meanFreq","frequency.BodyBodyGyroMag.mean","frequency.BodyBodyGyroMag.std","frequency.BodyBodyGyroMag.meanFreq","frequency.BodyBodyGyroJerkMag.mean","frequency.BodyBodyGyroJerkMag.std","frequency.BodyBodyGyroJerkMag.meanFreq"
"22","WALKING_UPSTAIRS",4952.7380952381,7003.64285714286,6859.64285714286,8844.07142857143,9147.11904761905,2523.02380952381,4096.66666666667,5141.33333333333,2385.40476190476,2438.07142857143,3326.16666666667,2978.88095238095,2608.97619047619,4795.71428571429,4866.19047619048,5777.2380952381,3717.14285714286,1649.69047619048,8006.92857142857,4446.71428571429,3170.5,1235.69047619048,2318.85714285714,1333.35714285714,5369.07142857143,5887.21428571429,5324.57142857143,1526.90476190476,3116.07142857143,2428.97619047619,9310.35714285714,1275.47619047619,9310.35714285714,1275.47619047619,2119.59523809524,3747.14285714286,2598.80952380952,2779.09523809524,2610.71428571429,3076.09523809524,3425.45238095238,8709.83333333333,1085.66666666667,9444.14285714286,9145.66666666667,2111.85714285714,3119.19047619048,4442.61904761905,3927.71428571429,4684.11904761905,3772.16666666667,1433.88095238095,3428.02380952381,3669.92857142857,1866.59523809524,5493.45238095238,2903.35714285714,3448.5,1847.7380952381,2542.69047619048,1276.64285714286,1428.35714285714,2133.11904761905,611.97619047619,3559.52380952381,3693.97619047619,3662.71428571429,2788.83333333333,1384.5,6806.47619047619,4486.5,2956.21428571429,5659.83333333333,1476.78571428571,1831.64285714286,3243.52380952381,3035.35714285714,3148.85714285714,6788.88095238095
"23","LAYING",5490.51388888889,4026.70833333333,2745.79166666667,4750.44444444444,6037.47222222222,7272.56944444444,974.597222222222,8120.84722222222,9914.875,4060.69444444444,7189.875,8044.80555555556,6725.11111111111,6432,5073.04166666667,5946.55555555556,7923.54166666667,7021.55555555556,4465.125,5045.59722222222,6873.98611111111,7406.43055555556,5788.80555555556,8639.375,4461.23611111111,4205.625,4930.68055555556,6912.83333333333,5956.48611111111,8842.02777777778,5439.41666666667,6157.47222222222,5439.41666666667,6157.47222222222,6867.63888888889,6578.31944444444,6311.11111111111,6757.80555555556,6397.15277777778,6415.59722222222,5324.23611111111,6887.65277777778,7443.09722222222,4603.61111111111,6206.61111111111,7318.875,5453.125,5350.98611111111,7441.04166666667,6105.31944444444,8145.09722222222,7024.76388888889,6137.56944444444,7907.26388888889,7027.01388888889,7411.625,7627.01388888889,8207.26388888889,7224.77777777778,6080.54166666667,8466.41666666667,7420.16666666667,5657.83333333333,8772.70833333333,7086.45833333333,5009.23611111111,7822.81944444444,6317.66666666667,6712.58333333333,4419.11111111111,6526.70833333333,6661.34722222222,6650.86111111111,6702.31944444444,7046.02777777778,5750.80555555556,6431.13888888889,6460.91666666667,6309.79166666667
"23","SITTING",4947.52941176471,3634.5,4647.67647058824,6992.48529411765,6008.36764705882,6156.13235294118,6894.07352941176,7869.42647058824,4366.58823529412,7597.55882352941,7246.19117647059,6120.79411764706,7091.25,5373.91176470588,5593.20588235294,6947.95588235294,6979.97058823529,6673.5,3594.69117647059,5397.38235294118,5411.02941176471,7936.20588235294,6606.75,7567.95588235294,5975.88235294118,4928.26470588235,5590.26470588235,7736,6727,7741.33823529412,6083.69117647059,6299.75,6083.69117647059,6299.75,6990.67647058824,6319.69117647059,6876.98529411765,7113.67647058824,7301.5,6935.54411764706,7054.32352941176,6289.89705882353,6628.91176470588,6986.79411764706,6338.26470588235,6367.55882352941,7258.47058823529,6837,5592.72058823529,7136.13235294118,7278.16176470588,6645.45588235294,7053.72058823529,6874.61764705882,6685.47058823529,7848.64705882353,5932.75,6683.51470588235,7648.17647058824,6708.80882352941,7399.73529411765,7988.51470588235,6519.75,7717.97058823529,6659.52941176471,6056.98529411765,6671.14705882353,6111.04411764706,6963.5,5942.63235294118,6267.91176470588,6358.30882352941,5300.94117647059,7143,7337.16176470588,6086.11764705882,7010.16176470588,6886.36764705882,4647.63235294118
"23","STANDING",5188.94117647059,4381.27941176471,5017.26470588235,6366.76470588235,5150.70588235294,5712.25,6146.07352941176,1612.5,2654.94117647059,6853.66176470588,6934.27941176471,5280.54411764706,7315.66176470588,6419.61764705882,5755.88235294118,6082.70588235294,5865.54411764706,6126.80882352941,4131.13235294118,5163.82352941176,6371.36764705882,6330.23529411765,6014.55882352941,6875.08823529412,4668.61764705882,4480.44117647059,5186.32352941176,6343.02941176471,5907.27941176471,6846.04411764706,5444.61764705882,5807.61764705882,5444.61764705882,5807.61764705882,6071.97058823529,5779.38235294118,6178.86764705882,6339.38235294118,6128.60294117647,6219.79411764706,6321.23529411765,5342.02941176471,5883.76470588235,6398.30882352941,5517.44117647059,5758.64705882353,6335.08823529412,5413.10294117647,4617.25,6280.42647058824,6111.97058823529,6034.86764705882,6202.01470588235,5881.05882352941,6257.79411764706,7345.02941176471,5412.58823529412,5645.86764705882,6167,5989.80882352941,6766.26470588235,6324.26470588235,5982.45588235294,7006.85294117647,4715.82352941176,4839.95588235294,4980.19117647059,5528.79411764706,6553.63235294118,4848.82352941176,5695.80882352941,5888.82352941176,5736.42647058824,6376.02941176471,6569.51470588235,4922.07352941176,6175.61764705882,6346.60294117647,4792.77941176471
"23","WALKING",4605.6779661017,6605.59322033898,6967.74576271186,1708.79661016949,2065.4406779661,9492.50847457627,6492.93220338983,1220.59322033898,904.813559322034,4727.86440677966,4500.37288135593,3343.40677966102,2686.62711864407,4096,5741.1186440678,1336.81355932203,3468.4406779661,4894.77966101695,5919.77966101695,4217.61016949153,3619.01694915254,2723.96610169492,9499.98305084746,1354.50847457627,5354.83050847458,6010.35593220339,4855.79661016949,1248.98305084746,9888.61016949153,1154.64406779661,2406.06779661017,1157.42372881356,2406.06779661017,1157.42372881356,3939.74576271186,4380.27118644068,5153.06779661017,8092.61016949153,5762.05084745763,9479.8813559322,1597.01694915254,3377.69491525424,7458.15254237288,1841.45762711864,1696.72881355932,8961.76271186441,3264.86440677966,7052.37288135593,5873.16949152542,1423.94915254237,2577.91525423729,4110.35593220339,1597.91525423729,4096.8813559322,6006.20338983051,2553.71186440678,3228.38983050847,3329.01694915254,1884.83050847458,8683.69491525424,1510.40677966102,2891.30508474576,9555.76271186441,1199.62711864407,5430.61016949153,8765.98305084746,4296.33898305085,3429.84745762712,2125.35593220339,6820.50847457627,5024.62711864407,4302.84745762712,4848.10169491525,8379.22033898305,4474.61016949153,8807.89830508475,7774.1186440678,9492.5593220339,5726.01694915254
"23","WALKING_DOWNSTAIRS",5793.62962962963,7161.74074074074,6610.64814814815,6856.90740740741,7896.75925925926,9541.01851851852,5402.66666666667,1460.03703703704,1749.22222222222,2281.7037037037,2490.37037037037,2837.64814814815,2906.18518518519,4832.42592592593,5225.31481481481,9135.62962962963,3393.53703703704,6569.2962962963,5360.90740740741,4106.38888888889,3812.25925925926,2284.59259259259,8729.05555555555,1633.37037037037,5626.01851851852,6550.46296296296,6099.55555555556,1001.03703703704,7351.51851851852,1153.94444444444,8672.55555555555,9244.42592592593,8672.55555555555,9244.42592592593,8066.09259259259,9856.31481481482,7061.72222222222,6028.92592592593,4446.62962962963,6530.24074074074,9014.2037037037,7688.38888888889,9886.11111111111,5014.38888888889,6511.62962962963,8070.61111111111,3103.77777777778,4716.22222222222,6035.07407407407,8879.2037037037,4211.7962962963,8501.24074074074,7202.37037037037,1899.90740740741,2908.25925925926,2624.24074074074,3005.14814814815,3196.07407407407,2056.11111111111,9656.46296296296,2412.62962962963,2585.5,6455.81481481481,1289.62962962963,6087.44444444444,7519.61111111111,4002.72222222222,9812.7962962963,5010.7037037037,5827.37037037037,9840.2962962963,9106.24074074074,4294.33333333333,7953.09259259259,2365.51851851852,8695.74074074074,6875.12962962963,3992.40740740741,5802.68518518519
"23","WALKING_UPSTAIRS",4050.21568627451,6190.72549019608,6733.86274509804,1564.09803921569,6821.29411764706,9300.1568627451,3005.64705882353,2609.58823529412,2923.27450980392,1967.66666666667,1937.94117647059,2414.23529411765,2391.17647058824,4313.07843137255,5612.45098039216,2099.88235294118,1801.39215686275,1133.8431372549,7525.3137254902,3938.66666666667,2173.64705882353,3371.03921568627,854.78431372549,5620.54901960784,4672.29411764706,5275.56862745098,4820.3137254902,2931.50980392157,1272.72549019608,2700.23529411765,5324.05882352941,1480.3137254902,5324.05882352941,1480.3137254902,1817.70588235294,1915.92156862745,2306.01960784314,2248.29411764706,1951.3137254902,1797.74509803922,1497.1568627451,3344.86274509804,2910.23529411765,1631.94117647059,7049.29411764706,9311.47058823529,4827,2302.62745098039,2074.05882352941,2068.21568627451,1971.66666666667,932.274509803922,2490.49019607843,2007.6862745098,1368.27450980392,2858.21568627451,3900.01960784314,3945.90196078431,2869.52941176471,910.235294117647,1929.17647058824,3446.78431372549,838.960784313726,2823.76470588235,3982.78431372549,3173.1568627451,4154.39215686274,1176.49019607843,2149.50980392157,3479.72549019608,1617.27450980392,2451.72549019608,5057.90196078431,1670.13725490196,2586.50980392157,5898.11764705882,1504.70588235294,2326.39215686275,5660.37254901961
"24","LAYING",5062.15277777778,3110.875,2477.44444444444,4970.68055555556,6534.54166666667,7129.25,880.597222222222,9140.25,8627.16666666667,4078.625,8617.84722222222,7730.16666666667,7013.90277777778,6054.63888888889,5001.73611111111,6344.84722222222,6732.73611111111,7255.36111111111,4404.88888888889,5095.73611111111,7021.81944444444,7598.08333333333,5994.54166666667,8246.22222222222,4975.68055555556,4580.63888888889,4961,6481.66666666667,6175.73611111111,7979.06944444444,5784.30555555556,6485.18055555556,5784.30555555556,6485.18055555556,6887.45833333333,6716.63888888889,6472.80555555556,6908.11111111111,6413.90277777778,6596.90277777778,5540.55555555556,6571.22222222222,7372.58333333333,4790.43055555556,6974.13888888889,7135.61111111111,4394.61111111111,7645.54166666667,6734.88888888889,6450.51388888889,6983.73611111111,7308.81944444444,6611.45833333333,6723.625,7144.93055555556,6765.05555555556,7098.81944444444,6936.58333333333,7055.25,6193.31944444444,8007.98611111111,7762.01388888889,5890.11111111111,8412.94444444445,7880.88888888889,4841.08333333333,7810.33333333333,6463.01388888889,7095.55555555556,5501.18055555556,6632.56944444444,6851.19444444444,6791.05555555556,6810.23611111111,7205.875,5466.45833333333,6514.40277777778,6781.98611111111,6225.54166666667
"24","SITTING",4801.42647058824,3806.83823529412,4897.92647058824,6846.91176470588,5221.91176470588,6444.22058823529,6251.98529411765,8009.11764705882,5325.01470588235,7596.45588235294,6617.57352941176,6520.05882352941,7310.57352941176,5773.95588235294,5251.35294117647,6701.54411764706,6368.5,7088.35294117647,3259.33823529412,5801.88235294118,6411.48529411765,8344.16176470588,7121.01470588235,7179.26470588235,5944,4773.30882352941,5122.11764705882,8026.63235294118,7376.54411764706,7499.42647058824,5975.30882352941,6396.79411764706,5975.30882352941,6396.79411764706,6840.33823529412,6563.98529411765,7273.66176470588,7601.10294117647,7694.83823529412,7708.83823529412,6907.58823529412,5552.41176470588,6649.75,6827,5533.77941176471,6459.72058823529,6642.04411764706,5035.64705882353,5464.19117647059,6911.97058823529,6599.05882352941,6972.45588235294,6809.39705882353,6393.69117647059,7233.73529411765,7158.85294117647,4462.66176470588,5923.26470588235,8035.48529411765,7264.69117647059,7112.42647058824,8390.13235294118,7002.86764705882,7281.27941176471,6485.47058823529,4180.97058823529,4987.11764705882,6199.19117647059,7085.69117647059,5249.88235294118,6463.19117647059,6703.01470588235,6800.51470588235,7715,7758.54411764706,4125.75,7688.57352941176,7810.35294117647,6342.57352941176
"24","STANDING",5552.68115942029,5133.40579710145,5887.02898550725,6709.8115942029,4366.07246376812,5715.82608695652,9159.24637681159,1484.08695652174,3676.68115942029,7970.89855072464,5045.95652173913,4785.94202898551,7164.52173913043,5508.02898550725,5302.76811594203,6164.66666666667,5640.63768115942,6867.85507246377,4234.66666666667,5511.20289855072,6376.21739130435,6423.63768115942,7035.89855072464,6627.5652173913,4568.13043478261,5108.6231884058,4664.30434782609,6789.92753623188,7155.14492753623,6871.73913043478,4984.47826086957,5616.24637681159,4984.47826086957,5616.24637681159,6311.57971014493,6048.52173913043,6350.5652173913,6835.36231884058,7045.4347826087,7248,6576.73913043478,4771.33333333333,6178.47826086957,6816.5652173913,4670.86956521739,5673.84057971014,8106.92753623188,4206.59420289855,5198.30434782609,6383.5652173913,5909.66666666667,6798.86956521739,6266.20289855072,5629.57971014493,6951.50724637681,7533.59420289855,4640.71014492754,7102.95652173913,6353.40579710145,7166.6231884058,6574.15942028986,6402.14492753623,6932.14492753623,6751.89855072464,4331.31884057971,5012.07246376812,5026.75362318841,5546.33333333333,6256.40579710145,3936.47826086957,5967.26086956522,6154.78260869565,5976.89855072464,7054.02898550725,6969,3782.79710144928,7253.44927536232,7301.50724637681,5160.47826086957
"24","WALKING",5093.84482758621,5738.25862068965,5917.75862068965,2999.70689655172,1232.37931034483,1564.24137931034,8332.5,2549.27586206897,616.48275862069,5430.5,4336.01724137931,5093.89655172414,2846.65517241379,4788.43103448276,5507.25862068965,2942.8275862069,1532.77586206897,1813.20689655172,5772.03448275862,4852.62068965517,4786.81034482759,3409.96551724138,2294.31034482759,2548.44827586207,4828.65517241379,5527.53448275862,4885.01724137931,2369.1724137931,1429.48275862069,2844.37931034483,2041.48275862069,3028.8275862069,2041.48275862069,3028.8275862069,2610.65517241379,2277.03448275862,2802.74137931034,3489.01724137931,1991.03448275862,1860.65517241379,3063.65517241379,1046.72413793103,1749.5,2913.13793103448,873.98275862069,1614.31034482759,3149.68965517241,3845.15517241379,4463.24137931035,3138.60344827586,2018.41379310345,1898.77586206897,3129.65517241379,1468.86206896552,1703.20689655172,2373.98275862069,4444.55172413793,3597.8275862069,2906.08620689655,2157.65517241379,2459.1724137931,3444.84482758621,2334.68965517241,2614.62068965517,5328.56896551724,7327.37931034483,3182.20689655172,2519.6724137931,3786.13793103448,6244.05172413793,2353.43103448276,2042.44827586207,5037.43103448276,3041.8275862069,4038.37931034483,8187.75862068965,1997.81034482759,1753.56896551724,5782.91379310345
"24","WALKING_DOWNSTAIRS",5939.36363636364,5888.23636363636,6742.29090909091,2200.65454545455,3537.18181818182,1836.52727272727,7461.8,1931.47272727273,992.527272727273,2973.65454545455,2717.98181818182,3755.90909090909,2532.45454545455,4309.30909090909,4964.36363636364,1789.70909090909,1644.61818181818,1230.50909090909,6488.83636363636,5487.30909090909,4019.72727272727,2125.56363636364,2280.65454545455,3290.72727272727,5598.54545454545,5617.94545454545,5250.23636363636,1527.92727272727,1460.96363636364,2063.58181818182,2209.74545454545,5175.74545454545,2209.74545454545,5175.74545454545,1536.49090909091,1831.78181818182,1901.96363636364,2085.76363636364,1902.43636363636,1123.94545454545,1314.56363636364,3697.36363636364,1802.89090909091,4413.14545454545,2038.05454545455,1857.2,5964.89090909091,4781.69090909091,6762.8,2077.78181818182,1311.78181818182,997.036363636364,1910.23636363636,2247.56363636364,1099.14545454545,3292.85454545455,4269.81818181818,2774.01818181818,2075.34545454545,1784.54545454545,2502.54545454545,2252.05454545455,2611.63636363636,3635.92727272727,5232.36363636364,7460.87272727273,5907.65454545455,4688.52727272727,1187.45454545455,3748.89090909091,1305.41818181818,3214.21818181818,3996.03636363636,1531.01818181818,2351,7501.72727272727,1215.45454545455,1115.96363636364,5258.36363636364
"24","WALKING_UPSTAIRS",5131.93220338983,7325.18644067797,6076.57627118644,2006.01694915254,1476.22033898305,1250.16949152542,4536.03389830509,3227.50847457627,1773.30508474576,3302,1865.59322033898,3323.5593220339,2862.08474576271,4505.35593220339,5249.6779661017,2998.69491525424,2875.37288135593,2122.10169491525,7009.03389830509,4609.61016949153,2499.18644067797,3314.96610169492,3107.35593220339,1464.59322033898,4608.83050847458,5712.81355932203,5534.69491525424,3742.86440677966,2554.52542372881,3711.71186440678,1422.62711864407,1663.27118644068,1422.62711864407,1663.27118644068,3281.35593220339,2489.05084745763,2279.66101694915,2971.81355932203,3603.4406779661,2668.22033898305,2417.49152542373,1524.66101694915,1469.27118644068,1808.06779661017,2245.40677966102,1334.62711864407,5432.28813559322,2748.18644067797,2799.32203389831,3160.94915254237,3177.83050847458,2020.35593220339,3221.18644067797,2894.66101694915,2185.10169491525,3449.67796610169,5292.83050847458,3994.74576271186,3180.06779661017,2750.84745762712,2270.4406779661,3257.23728813559,3186.30508474576,1212.5593220339,3705.10169491525,4482.93220338983,3760.93220338983,1640.98305084746,2089.77966101695,2412.32203389831,2432.62711864407,2458.40677966102,3944.50847457627,3321.05084745763,3031.13559322034,4960.84745762712,2783.30508474576,2545.4406779661,3786.18644067797
"25","LAYING",4630.28767123288,6805.97260273973,6940.93150684932,4571.72602739726,3836.12328767123,4997.08219178082,1032.80821917808,8837.02739726027,7759.93150684932,2437.80821917808,3857.04109589041,3719.06849315068,5372.31506849315,5040.54794520548,4654.64383561644,5422.21917808219,4964.49315068493,5842.69863013699,5798.12328767123,4402.2602739726,4556.2602739726,5654.65753424658,5526.32876712329,5796.05479452055,4564.02739726027,5034.52054794521,4820.97260273973,5922.60273972603,5921.32876712329,6125.79452054795,4665.80821917808,4691.06849315068,4665.80821917808,4691.06849315068,5465.64383561644,5182.58904109589,4952.01369863014,5428.65753424658,5959.50684931507,6054.50684931507,4820.69863013699,4051.1095890411,5008.17808219178,4484.05479452055,4237.09589041096,5216.86301369863,4886.08219178082,4660.64383561644,4462.78082191781,5551.49315068493,5244.08219178082,5781.84931506849,5638.04109589041,4905.65753424658,5912.06849315068,4848.87671232877,3903.28767123288,4345.67123287671,5485.06849315068,5710.47945205479,5743.78082191781,5650.67123287671,5437.15068493151,5923.30136986301,4705.87671232877,4813.56164383562,4955.30136986301,4197.60273972603,4957.38356164384,3648.54794520548,5064.13698630137,5343.01369863014,5166.86301369863,5719.80821917808,5518.42465753425,4148.08219178082,6021.8904109589,6167.45205479452,5130.76712328767
"25","SITTING",5436.86153846154,3078.6,3492.41538461538,7572.69230769231,6212.24615384615,6864.44615384615,6156.61538461538,8296.36923076923,6391.93846153846,8143.4,7342.72307692308,7103.06153846154,7300.35384615385,6153.75384615385,4643.95384615385,7905.84615384615,7122,7816.16923076923,3569.86153846154,5449.2,6491,8690.33846153846,7368.18461538462,7607.64615384615,6270.41538461538,4754.49230769231,5401.52307692308,8453.76923076923,7725.69230769231,7970.23076923077,6760.4,7010.09230769231,6760.4,7010.09230769231,7920.89230769231,7213.52307692308,7600.70769230769,7783.63076923077,8181.41538461538,8011.15384615385,7769.96923076923,6445.63076923077,7344.38461538462,7452.6,6497.86153846154,6790.96923076923,5694.2,5712.36923076923,5691.49230769231,8096.95384615385,7414.93846153846,7756.43076923077,7992.93846153846,7034.36923076923,7875.90769230769,7387.18461538462,6452.81538461538,6745.36923076923,8417.78461538461,7544.87692307692,7521.03076923077,8733.69230769231,7243.30769230769,7724.49230769231,7234.49230769231,4052.30769230769,5732.89230769231,6867.6,7655.75384615385,6396.52307692308,7150.98461538462,7254.53846153846,6439.90769230769,7905.26153846154,7942.55384615385,4345.81538461538,7998.93846153846,8086.92307692308,5914.04615384615
"25","STANDING",5400.56756756757,4035.93243243243,3923.36486486487,7406.25675675676,4980.18918918919,7403.39189189189,6451.36486486487,1181.83783783784,7664.24324324324,8249.72972972973,6750.71621621622,7243.75675675676,7312.68918918919,5878.44594594595,5382.5945945946,7259.58108108108,5968.67567567568,7982.4054054054,4177.04054054054,5799.04054054054,6902.63513513513,7023.25675675676,7656.82432432432,6823.05405405405,4637.31081081081,4484.85135135135,5050.31081081081,6845.33783783784,7834.71621621622,6747.77027027027,6335.81081081081,6651.14864864865,6335.81081081081,6651.14864864865,7142.32432432432,6772.78378378378,7052.5,7268.14864864865,7316.31081081081,7411.5945945946,7401.54054054054,5232.51351351351,7672.27027027027,7405.22972972973,5342.12162162162,7387,6963.36486486487,5595.9054054054,6513.83783783784,7445.83783783784,6218.58108108108,7916.37837837838,7366.14864864865,5970.78378378378,8029.67567567568,7065.5945945946,5012.74324324324,7051.44594594595,6805.48648648649,7745.83783783784,6664.51351351351,7041.44594594595,7561.45945945946,6977.10810810811,4451.33783783784,3891.32432432432,5075.77027027027,6469.64864864865,7337.78378378378,5992.86486486487,6703.27027027027,6849.16216216216,6363.91891891892,7414.83783783784,7420.04054054054,4234.44594594595,7448.28378378378,7427.78378378378,4800.58108108108
"25","WALKING",5584.93243243243,5808.85135135135,6000.25675675676,3326.51351351351,1153.55405405405,2936.83783783784,6795.5,1148.51351351351,7814.08108108108,5088.82432432432,4335.75675675676,4389.01351351351,3297.48648648649,4314.9054054054,4818.54054054054,3475.17567567568,2123.87837837838,3495.27027027027,6026.97297297297,4380.36486486487,5101.01351351351,1601.77027027027,3485.27027027027,3699.54054054054,4833.93243243243,5063.55405405405,5011,2538.04054054054,4035.78378378378,3804.43243243243,2541.54054054054,3380.93243243243,2541.54054054054,3380.93243243243,3538.58108108108,3153.05405405405,2731.37837837838,2842.82432432432,3803.97297297297,3938.56756756757,3444.82432432432,1395.08108108108,3443.25675675676,3277.2972972973,1395.32432432432,2755.21621621622,3843.93243243243,2400.24324324324,2416.85135135135,3687.66216216216,2633.87837837838,3533.2027027027,3649.17567567568,1930.89189189189,3392.68918918919,2189.45945945946,5798.39189189189,4180.60810810811,2359.04054054054,3928.09459459459,3645.55405405405,1404.24324324324,3057.62162162162,3818.58108108108,3653.27027027027,3877.72972972973,2603.2972972973,3151.72972972973,4002.64864864865,5333.5,3183.52702702703,2936.28378378378,5035.45945945946,3309.05405405405,2839.59459459459,2829.68918918919,4088.43243243243,3693.41891891892,3662.36486486487
"25","WALKING_DOWNSTAIRS",6054.94827586207,6679.03448275862,6056.34482758621,1447.27586206897,2714.65517241379,3069.12068965517,6370.91379310345,5676.70689655172,6570.77586206897,3157.20689655172,2769.29310344828,3398.44827586207,2887.81034482759,4499.46551724138,4621.55172413793,2943.25862068966,2021.12068965517,3795.10344827586,6126.62068965517,4523.6724137931,3516.6724137931,1664.1724137931,2660.56896551724,2908.5,5907.44827586207,5446.93103448276,4895.72413793103,1843.3275862069,4115.65517241379,3224.58620689655,1458.46551724138,1581.98275862069,1458.46551724138,1581.98275862069,3299.18965517241,2750.27586206897,1705.03448275862,1945.74137931034,3625.39655172414,3106.34482758621,2187.60344827586,1633.27586206897,3579.1724137931,1277.25862068966,2400.72413793103,2894.1724137931,5972.20689655172,2668.93103448276,3129.93103448276,3139.20689655172,2488.34482758621,3743.39655172414,3134.60344827586,2003.98275862069,3797.87931034483,3597.44827586207,5753.24137931035,4135.60344827586,1920.77586206897,3534.98275862069,2582.77586206897,1441.29310344828,2093.12068965517,3094.79310344828,3953.13793103448,5077.77586206897,4018.41379310345,1512.60344827586,1848.43103448276,1701.25862068966,2672.89655172414,2732.77586206897,3621.48275862069,2527.41379310345,2085.3275862069,3845.94827586207,3230.20689655172,2956,2702.24137931034
"25","WALKING_UPSTAIRS",5397.46153846154,7079.56923076923,6948.32307692308,2910.2,1557.24615384615,1646.50769230769,5648.29230769231,2704.47692307692,4442.67692307692,2220.43076923077,2433.16923076923,1788.33846153846,2656.29230769231,4633.67692307692,5063.58461538462,3588.53846153846,3207.90769230769,4409.83076923077,6818.63076923077,4726.6,3793.29230769231,2833.52307692308,1849.90769230769,3695.58461538462,4834.18461538462,6422.2,5794.72307692308,4069.76923076923,4324.98461538462,4270.55384615385,2054.93846153846,2985.66153846154,2054.93846153846,2985.66153846154,3919.18461538462,3500.04615384615,2081.23076923077,2652.49230769231,4404.12307692308,4378.63076923077,3171.35384615385,2020.30769230769,3484.53846153846,2726.4,1832.55384615385,1364.09230769231,6206.87692307692,3242.50769230769,2879.2,3768.24615384615,3522.09230769231,4339.84615384615,3790.38461538462,3204.04615384615,4447.58461538462,3785.73846153846,6100.56923076923,5166.41538461538,2905.13846153846,3398.15384615385,3709.61538461538,2565.61538461538,1199.64615384615,3779.23076923077,4776.44615384615,5542.61538461538,3526.06153846154,2985.69230769231,3372.49230769231,1992.6,3391.98461538462,3605.24615384615,3813.66153846154,3294.15384615385,2425.13846153846,3926.67692307692,4388.98461538462,4396.23076923077,3182.53846153846
"26","LAYING",5333.28947368421,3188.01315789474,2342.80263157895,5874.57894736842,7141.80263157895,8457,1675.40789473684,9431.6052631579,8210.15789473684,5532.90789473684,8551.27631578947,8880.53947368421,7024.46052631579,6377.78947368421,5207.02631578947,7067.86842105263,7849.55263157895,8143.92105263158,4428.63157894737,5087.77631578947,7017.01315789474,8695.30263157895,7266.59210526316,8207.5,5990.61842105263,4495.94736842105,4470.22368421053,8513.59210526316,7229.53947368421,8701.15789473684,7053.47368421053,7482.06578947368,7053.47368421053,7482.06578947368,7936.6052631579,7617,7358.8947368421,7772.52631578947,7896.02631578947,7632.68421052632,6318.31578947368,7439.93421052632,8569.30263157895,5711.01315789474,7463.15789473684,8495.3552631579,4587.3947368421,7521.26315789474,7885.78947368421,7236.80263157895,8123.3947368421,8108.53947368421,7207.46052631579,7756.27631578947,8135.42105263158,7070.57894736842,8134.6052631579,7704.93421052632,8444.6447368421,7478.63157894737,8077.65789473684,8733.61842105263,7146.96052631579,8324.76315789474,7576.56578947368,5208.65789473684,7397.56578947368,7487.11842105263,8058.48684210526,6629.02631578947,7604.53947368421,7541.44736842105,6464.80263157895,7806.69736842105,7985.5,6213.96052631579,7678.68421052632,7617.51315789474,6055.1447368421
